station_id,xu_station_id,distance_km,matched,parameter
499,United States_-71.72_41.6152,0.033414885016827274,True,pm25
500,United States_-114.2243_47.0129,0.00219003197304998,True,pm25
504,Canada_-113.2233_53.6989,0.0,True,pm25
505,Canada_-111.6406_57.1889,0.0,True,pm25
507,United States_-71.7943_42.264,0.03478616895617481,True,pm25
509,Canada_-111.1764_58.7083,0.0,True,pm25
512,United States_-111.9872_46.8505,0.0027376809183726146,True,pm25
514,United States_-112.0753_33.4031,0.20542765271437402,True,pm25
524,United States_-72.5967_42.6058,0.0019939277758446294,True,pm25
526,United States_-111.9347_33.4112,0.1334339119734056,True,pm25
527,Canada_-73.542_45.6018,0.004491129713719054,True,pm25
530,United States_-72.3341_42.2985,0.032823629491114864,True,pm25
534,United States_-114.0215_46.8422,0.07313127763453943,True,pm25
535,United States_-111.9872_46.8505,88.30179322375628,False,pm25
537,Canada_-112.8006_49.7164,0.0,True,pm25
541,United States_-111.8654_33.4102,0.04345324189796427,True,pm25
542,United States_-109.4553_47.0485,0.004268295640861487,True,pm25
546,Canada_-110.6814_50.0492,0.0,True,pm25
548,United States_-121.0556_39.2335,0.10029815665538631,True,pm25
549,Canada_-113.3681_53.5472,0.0,True,pm25
550,United States_-112.1919_33.5745,0.5683036989778111,True,pm25
555,Canada_-114.7_51.95,0.0,True,pm25
557,United States_-71.361_41.841,0.09698369473291234,True,pm25
559,United States_-71.1692_41.6857,0.2700913694443844,True,pm25
560,United States_-115.5533_48.3915,0.07770464798760383,True,pm25
562,Canada_-113.4992_53.5453,0.0,True,pm25
564,United States_-112.1182_33.4265,0.009280252631687786,True,pm25
571,Canada_-114.1403_51.0814,0.0,True,pm25
583,United States_-77.3601_35.6413,43.71959431197002,False,pm25
589,Canada_-104.6169_50.45,0.3098901887748853,True,pm25
596,United States_-76.0592_43.0523,67.9575158328845,False,pm25
603,United States_-114.6144_32.6903,0.004611095606622874,True,pm25
605,United States_-112.0958_33.5038,0.0773172729000512,True,pm25
609,United States_-109.5397_31.3492,0.0016143513910537735,True,pm25
616,United States_-110.9367_31.3372,0.0021362430880990644,True,pm25
620,Chile_-71.2196_-28.47,0.005142383686619504,True,pm25
622,United States_-121.0556_39.2335,17.26016424389972,False,pm25
624,United States_-77.5482_43.1462,0.0137645361127915,True,pm25
625,United States_-73.9662_40.8536,2.926124353626078,False,pm25
627,United States_-121.7327_38.6612,0.004580924057843465,True,pm25
628,United States_-73.9477_40.7196,4.655665249966498,False,pm25
631,United States_-73.8215_40.7361,0.28971463642784895,True,pm25
632,United States_-87.47_35.116,0.022238985329136707,True,pm25
633,United States_-73.8589_44.3931,0.0022238985331966,True,pm25
634,United States_-73.8781_40.8679,22.61519772382221,False,pm25
635,United States_-122.275_38.2788,29.654816094972468,False,pm25
637,United States_-84.5962_35.4501,0.29361338813833554,True,pm25
638,United States_-116.2367_47.5364,0.03688847600974452,True,pm25
639,United States_-86.6531_36.2976,0.05490845917923989,True,pm25
640,United States_-87.328_36.5146,0.028531359895985785,True,pm25
643,United States_-120.9444_39.9396,47.25998191086166,False,pm25
647,United States_-73.4192_40.7453,31.803638821240515,False,pm25
648,United States_-73.9952_40.7144,8.310520710115705,False,pm25
650,United States_-120.1846_39.3278,18.253549097090005,False,pm25
653,United States_-120.1846_39.3278,1.7187692295840498,False,pm25
654,United States_-73.7546_42.6422,0.034346639307614994,True,pm25
655,United States_-121.0996_38.9357,0.0023861751107774245,True,pm25
656,United States_-78.8095_42.8769,0.13368248406392122,True,pm25
658,United States_-120.9444_39.9396,0.4173285518534634,True,pm25
659,United States_-120.4707_39.8134,0.0,True,pm25
660,United States_-121.265_38.7464,16.252957437560465,False,pm25
662,United States_-73.9952_40.7144,0.027905459707301832,True,pm25
664,United States_-73.9477_40.7196,3.2317659622165644,False,pm25
667,United States_-89.3822_36.0527,0.029171864954796296,True,pm25
668,United States_-111.8642_42.0822,100.96704598366405,False,pm25
671,United States_-122.0262_37.936,39.185417938368616,False,pm25
678,United States_-121.4931_38.5684,0.004531969057354216,True,pm25
682,United States_-82.5844_35.6062,0.17545677862492906,True,pm25
684,Mexico_-100.8159_20.5183,0.002158197302312942,True,pm25
685,Chile_-72.6183_-38.7501,0.26612963975418047,True,pm25
686,Canada_-63.9869_46.4783,0.0,True,pm25
688,United States_-97.3565_32.8058,45.812233100211124,False,pm25
689,Chile_-71.256_-29.9203,1.5254112030160696,False,pm25
691,United States_-76.9534_38.8948,0.00613347916591322,True,pm25
693,United States_-80.2657_39.8093,2.370133995249537,False,pm25
695,Chile_-70.2987_-27.3933,3.5662877302530784,False,pm25
698,United Kingdom_-1.3958_50.9081,0.004707625576953656,True,pm25
709,Canada_-123.4928_48.4329,82.81523004694344,False,pm25
710,Chile_-70.3861_-23.6216,196.56865593115197,False,pm25
714,United States_-86.5864_34.6878,0.6501527436388148,True,pm25
715,United States_-86.2149_37.0493,10.88333180239359,False,pm25
718,United Kingdom_-2.3341_53.4848,0.002809817025672673,True,pm25
721,United States_-112.0189_41.4927,0.020152499837152192,True,pm25
723,United States_-90.5972_45.2066,0.37182883668246425,True,pm25
724,United States_-114.2525_42.68,111.89305471761674,False,pm25
725,Chile_-70.6608_-33.4642,4.744003653458529,False,pm25
727,United States_-119.519_48.4,50.28139968054878,False,pm25
736,United States_-80.6585_41.096,0.007428015052481126,True,pm25
740,Canada_-60.1728_46.1425,0.0,True,pm25
741,Canada_-65_45.0061,14.564744920150853,False,pm25
742,United Kingdom_-1.0865_53.9675,0.001711181427680717,True,pm25
743,United States_-117.9034_48.5444,0.0348071912293302,True,pm25
744,Canada_-65.6333_47.6094,0.022242244999125874,True,pm25
746,Canada_-64.79_46.11,0.9579039069937655,True,pm25
748,Canada_-63.1306_46.2406,0.0,True,pm25
755,Canada_-52.7947_47.505,0.016290470654204962,True,pm25
758,Canada_-122.1528_52.1342,1.1328378153139023,False,pm25
760,United States_-92.4504_43.9969,0.2509555506745912,True,pm25
764,United Kingdom_-2.9773_51.6012,0.0013540022159389993,True,pm25
767,Chile_-71.5929_-35.837,95.31306460318261,False,pm25
769,United States_-108.7614_40.0869,0.03416409865922359,True,pm25
772,United States_-83.9258_35.9807,0.43419209197886066,True,pm25
774,Canada_-63.4819_44.7197,0.09075553983326404,True,pm25
782,Canada_-64.29_45.04,15.032133168963218,False,pm25
784,United States_-120.6693_35.2565,0.039013063026740964,True,pm25
785,United States_-120.4337_37.2819,0.023901700342095086,True,pm25
790,United States_-119.7164_36.8194,0.02235018025622093,True,pm25
791,United States_-120.836_37.4883,0.01764613748101386,True,pm25
793,United States_-121.2479_37.7934,20.957132811985897,False,pm25
800,United Kingdom_-2.0943_57.1574,0.004641448209437018,True,pm25
801,United States_-94.5244_35.4081,40.28737326289778,False,pm25
803,United Kingdom_-4.0419_51.0748,0.0018486006338007661,True,pm25
805,United States_-121.6031_48.2469,0.011234592632236617,True,pm25
807,United States_-80.9623_34.094,0.014759390516095797,True,pm25
811,Mongolia_106.9295_47.9284,10.057765742828991,False,pm25
813,United States_-101.9412_43.7456,0.1496246487643104,True,pm25
814,United States_-103.2738_44.0874,0.0018670301520773815,True,pm25
815,United States_-106.6574_35.0171,0.5278166860171962,True,pm25
817,United States_-80.3164_40.7478,0.025609253219808385,True,pm25
818,United States_-103.4839_43.5576,0.019554094189027055,True,pm25
821,United States_-96.7008_43.5479,0.003405435880340618,True,pm25
822,United States_-97.1288_44.8996,0.0055619775750491976,True,pm25
823,United States_-96.8073_44.3486,0.0004518314969925418,True,pm25
824,United Kingdom_-1.2209_54.5693,0.0017088964453147032,True,pm25
825,United States_-117.0591_32.6312,13.439930183785263,False,pm25
828,United States_-74.4487_39.4649,0.004665727355425902,True,pm25
830,Chile_-70.3861_-23.6216,136.17738981499434,False,pm25
836,Canada_-122.3266_49.0215,0.003277065542860642,True,pm25
843,United States_-76.8783_39.0553,0.0004107924203901813,True,pm25
845,United States_-157.8554_21.3076,0.40991490839978895,True,pm25
846,Chile_-70.7298_-33.4301,0.397465761658905,True,pm25
847,United States_-118.1753_33.7924,0.020007449670756162,True,pm25
849,Chile_-70.6638_-33.5439,0.4197886689264605,True,pm25
850,Chile_-70.7373_-34.1439,0.015587358077226287,True,pm25
852,Chile_-70.5859_-33.5133,0.42384679940512116,True,pm25
855,United States_-70.269_43.6602,0.005961080424335295,True,pm25
857,United States_-73.9662_40.8536,0.010082114318512815,True,pm25
858,United States_-84.0539_40.7709,0.011119492664568353,True,pm25
860,India_77.2244_28.6358,177.2954215233579,False,pm25
862,United States_-121.2685_37.9507,0.08838386714660235,True,pm25
865,United Kingdom_-1.4569_53.2317,0.0038158912716161016,True,pm25
866,United States_-120.9942_37.6422,1.7910174632380216,False,pm25
868,United States_-83.2082_42.2286,0.08883752674204673,True,pm25
869,United States_-80.2569_26.0539,8.438245875795003,False,pm25
870,United States_-116.3479_43.6007,144.6689140277016,False,pm25
871,United States_-119.6912_34.4278,0.08254614874001528,True,pm25
872,United States_-89.9762_29.9432,0.014713315024991519,True,pm25
874,United States_-121.6185_39.1388,0.08695871260061139,True,pm25
875,United States_-121.265_38.7464,0.0716103756448348,True,pm25
876,United States_-120.4356_34.9429,0.5884674752916528,True,pm25
877,United States_-119.2912_36.3322,0.08062031386465175,True,pm25
878,United States_-121.7327_38.6612,14.520210848651526,False,pm25
